True,1,1,0,1,1,0,0,0,0,0,2,4,0,0,7,0,0,6,1,5,8,1,1,1,1234,0,12,1,66,0,1,1,0,0,0,12,1,0,0,0,16,0,https://ww-magiceden-web-page2.blogspot.com/,0
True,1,1,0,0,1,0,1,0,0,0,5,3,0,4,5,0,0,7,15,5,13,1,1,1,1211,2,36,29,110,0,1,1,1,0,1,4,0,0,0,0,4,0,https://zx-kyber-swap-swap-acessoo-y0.blogspot.com/,0
True,1,1,0,1,1,0,0,0,0,0,2,4,0,0,7,0,0,6,1,5,8,1,1,1,1234,0,12,1,66,0,1,1,0,0,0,12,1,0,0,0,16,0,https://ww-magiceden-web-page2.blogspot.com/,0
True,1,1,0,0,1,0,1,0,0,0,5,3,0,4,5,0,0,7,15,5,13,1,1,1,1211,2,36,29,110,0,1,1,1,0,1,4,0,0,0,0,4,0,https://zx-kyber-swap-swap-acessoo-y0.blogspot.com/,0
